id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41947305,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,115,32,1,2021-09-17,0.04,643,357,0,32+ Days Listing
41528955,Rental unit in Chicago · Studio · 2 beds · 0 baths,150767578,Anne,NA,Loop,41.8856,-87.62463,Entire home/apt,NA,32,0,NA,NA,1,0,0,3128267277
41528983,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 bath,327103193,Jorge,NA,South Chicago,41.7434,-87.5443,Entire home/apt,25,32,12,2023-11-02,0.25,14,18,3,R20000052208
41968147,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.886064,-87.624718,Entire home/apt,114,32,1,2022-12-26,0.08,643,357,1,32+ Days Listing
41973396,Hotel in Chicago · ★4.83 · 1 bedroom · 1 bed · 1 private bath,318103179,Arlo,NA,Loop,41.88448,-87.6261,Hotel room,128,32,46,2023-11-20,2.33,3,171,42,2583575
41533106,Home in Chicago · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,85302425,Kindra,NA,Beverly,41.71291,-87.66423,Private room,99,3,16,2023-11-30,0.34,1,22,2,R20000052983
41535491,Condo in Chicago · ★4.93 · 3 bedrooms · 4 beds · 2 baths,8094939,Alex,NA,Near North Side,41.89516,-87.63452,Entire home/apt,294,2,107,2023-12-02,2.29,4,169,33,R20000052862
41973563,Hotel in Chicago · ★4.20 · 1 bedroom · 2 beds · 1 private bath,318103179,Arlo,NA,Loop,41.8863,-87.62405,Hotel room,153,32,25,2023-09-07,0.69,3,171,14,2583575
41976810,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,99,32,2,2022-09-30,0.09,643,365,0,32+ Days Listing
41552402,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.898904,-87.62797,Entire home/apt,140,32,1,2020-09-07,0.03,643,331,0,32+ Days Listing
41552449,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Near West Side,41.883056,-87.65131389999999,Entire home/apt,98,32,0,NA,NA,643,365,0,32+ Days Listing
41552547,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.886064,-87.624718,Entire home/apt,101,32,0,NA,NA,643,365,0,32+ Days Listing
41997586,Rental unit in Chicago · ★4.92 · 1 bedroom · 1 bed · 1 bath,48302234,John,NA,Irving Park,41.95579,-87.70797,Entire home/apt,58,21,36,2023-10-14,0.78,1,78,10,R20000057664
41552601,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.886064,-87.624718,Entire home/apt,168,32,0,NA,NA,643,285,0,32+ Days Listing
41552642,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Near North Side,41.898904,-87.62797,Entire home/apt,226,32,0,NA,NA,643,294,0,32+ Days Listing
42000500,Rental unit in Chicago · ★4.72 · 1 bedroom · 2 beds · 1 shared bath,299139831,D,NA,Washington Park,41.78607,-87.61936,Private room,60,2,28,2023-11-12,0.6,6,0,14,R19000048775
41561598,Home in Chicago · ★4.97 · 3 bedrooms · 3 beds · 2 baths,88556794,Miguel,NA,Avondale,41.93581,-87.69573,Entire home/apt,103,2,66,2023-12-02,1.41,1,47,17,R20000052880
42002550,Home in Chicago · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,46235072,Irv & Shelly,NA,Near West Side,41.87715,-87.66344,Entire home/apt,249,2,25,2023-11-12,0.54,2,308,16,R21000072401
42027507,Condo in Chicago · ★4.81 · 2 bedrooms · 4 beds · 1 bath,147246855,Kaitlynn,NA,Hermosa,41.91615,-87.73508,Entire home/apt,155,2,37,2023-09-04,1.31,2,351,6,R21000069480
41568632,Condo in Chicago · ★4.89 · 2 bedrooms · 3 beds · 2 baths,24388042,DeLuxe,NA,Near North Side,41.89307,-87.61775,Entire home/apt,43,32,9,2023-08-12,0.28,14,365,1,City registration pending
41594357,Serviced apartment in Chicago · ★4.71 · 1 bedroom · 2 beds · 1 bath,188365982,Level,NA,Near North Side,41.90323,-87.63487,Entire home/apt,215,2,51,2023-08-20,1.08,23,269,20,2690124
42035537,Rental unit in Chicago · ★5.0 · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Near West Side,41.883056,-87.65131389999999,Entire home/apt,NA,32,3,2021-03-12,0.07,643,0,0,32+ Days Listing
41602659,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,West Town,41.909867,-87.67715799999999,Entire home/apt,100,32,2,2022-04-02,0.05,643,361,0,32+ Days Listing
42035578,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.88558099999999,-87.6257005,Entire home/apt,129,32,2,2020-11-30,0.05,643,195,0,32+ Days Listing
42035607,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,215,32,0,NA,NA,643,265,0,32+ Days Listing
42035664,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,131,32,1,2021-11-24,0.04,643,162,0,32+ Days Listing
42035694,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,148,32,0,NA,NA,643,252,0,32+ Days Listing
42044330,Rental unit in Chicago · ★4.87 · 1 bedroom · 1 bed · 1 bath,333201887,Yanko,NA,Lake View,41.95421,-87.67046,Entire home/apt,92,32,95,2022-11-06,2.02,3,66,0,R21000073803
41616655,Serviced apartment in Chicago · ★4.80 · Studio · 2 beds · 1 bath,188365982,Level,NA,Near North Side,41.90323,-87.63487,Entire home/apt,194,2,10,2023-10-10,0.21,23,261,3,2690124
41618243,Serviced apartment in Chicago · ★4.88 · 2 bedrooms · 3 beds · 2 baths,188365982,Level,NA,Near North Side,41.90323,-87.63487,Entire home/apt,483,2,108,2023-12-03,2.28,23,0,79,2690124
42076047,Condo in Chicago · ★4.85 · Studio · 1 bed · 1 bath,35485906,Erika,NA,Hyde Park,41.80142,-87.60331,Entire home/apt,97,4,148,2023-11-25,3.2,1,106,27,R20000054213
41618563,Rental unit in Chicago · ★4.98 · 2 bedrooms · 3 beds · 2 baths,137495163,David,NA,Near West Side,41.88481,-87.65094,Entire home/apt,242,4,188,2023-12-11,4.04,3,313,44,R21000072921
42077271,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.87889,-87.70364,Private room,39,1125,1,2020-03-10,0.02,7,256,0,Registration pending
41620006,Serviced apartment in Chicago · ★4.57 · 1 bedroom · 2 beds · 1 bath,188365982,Level,NA,Near North Side,41.90323,-87.63487,Entire home/apt,236,2,23,2023-10-10,0.49,23,269,13,2690124
41620772,Serviced apartment in Chicago · ★4.60 · 2 bedrooms · 3 beds · 1 bath,188365982,Level,NA,Near North Side,41.90323,-87.63487,Entire home/apt,410,2,10,2023-10-15,0.21,23,227,2,2690124
41620912,Rental unit in Chicago · ★4.25 · 1 bedroom · 2 beds · 1 shared bath,327103193,Jorge,NA,South Chicago,41.74482,-87.54579,Private room,19,32,12,2023-07-16,0.25,14,70,3,R20000052208
41642496,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,43933909,Nat,NA,West Town,41.91074,-87.6683,Private room,62,1,15,2023-11-26,1.04,20,3,12,R18000036961
41643452,Bungalow in Chicago · 3 bedrooms · 6 beds · 1 bath,198521417,Pawel,NA,Clearing,41.77909,-87.77193,Entire home/apt,NA,32,0,NA,NA,1,0,0,City registration pending
41643605,Rental unit in Chicago · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,43933909,Nat,NA,West Town,41.91136,-87.67038,Private room,62,1,23,2023-11-26,1.36,20,3,12,R18000036961
42077586,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.87737,-87.70225,Private room,35,1125,2,2020-03-31,0.04,7,256,0,City Registration Pending
42077696,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.8777,-87.70217,Private room,42,1125,2,2020-03-13,0.04,7,256,0,City Registration Pending
42090152,Home in Chicago · ★4.46 · 5 bedrooms · 6 beds · 3.5 baths,333759641,Rashmi,NA,West Town,41.91236,-87.69358,Entire home/apt,363,2,59,2023-12-13,1.26,1,296,4,R22000080187
41660507,Rental unit in Chicago · ★4.94 · 2 bedrooms · 2 beds · 1 bath,221932763,Sandra,NA,Albany Park,41.96563,-87.7321,Entire home/apt,100,2,64,2023-11-26,1.37,1,331,21,R20000053702
42093111,Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 2 baths,55199486,Furnished Rental,NA,Near North Side,41.89972,-87.6224,Entire home/apt,210,32,3,2021-08-03,0.07,11,365,0,NA
41662832,Rental unit in Chicago · ★4.74 · 2 bedrooms · 2 beds · 1 bath,263280054,More Space,NA,Woodlawn,41.77491,-87.60282,Entire home/apt,185,2,80,2023-11-18,1.71,1,176,12,R21000075663
42097144,Guest suite in Chicago · ★4.86 · 1 bedroom · 2 beds · 1 bath,206904537,Ashley,NA,Grand Boulevard,41.80407,-87.61642,Entire home/apt,70,2,220,2023-11-26,4.71,1,0,44,R20000053699
41669193,Home in Chicago · ★4.22 · 1 bedroom · 1 bed · 2 shared baths,11910936,Karen,NA,Woodlawn,41.78253,-87.6067,Private room,46,14,9,2023-04-01,0.19,12,358,1,R21000074029
41693169,Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,11910936,Karen,NA,Woodlawn,41.78242,-87.60773,Entire home/apt,100,10,39,2023-11-13,0.87,12,349,9,R21000074029
42098378,Rental unit in Chicago · ★4.48 · 2 bedrooms · 4 beds · 1 bath,134023138,Cynthia,NA,Gage Park,41.78752,-87.70535,Entire home/apt,101,1,75,2023-11-12,1.91,2,352,20,R21000075939
41700419,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,197,32,0,NA,NA,643,329,0,32+ Days Listing
42104804,Loft in Chicago · ★3.67 · 2 bedrooms · 1 bed · 2 baths,284826362,Cossy,NA,Loop,41.87208,-87.6238,Private room,NA,32,3,2020-05-15,0.07,3,0,0,R19000039355
41708809,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,119,32,1,2020-09-03,0.02,643,320,0,32+ Days Listing
42108143,Hostel in Chicago · ★4.78 · 1 bedroom · 1 private bath,318387567,Getaway Hostel,NA,Lincoln Park,41.92805,-87.64504,Private room,95,5,65,2023-09-10,1.68,1,0,7,2220601
41719893,Home in Chicago · ★4.40 · 1 bedroom · 1 bed · 1 private bath,11910936,Karen,NA,Woodlawn,41.78439,-87.60788,Private room,54,10,10,2023-10-08,0.22,12,325,2,R21000074029
41737297,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.87710939999999,-87.6338518,Entire home/apt,83,32,3,2022-08-06,0.1,643,365,0,32+ Days Listing
41746689,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,257464365,Kevin,NA,Near North Side,41.89622,-87.62562,Entire home/apt,95,32,0,NA,NA,19,72,0,City registration pending
42113240,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 bath,33127842,Kari,NA,Loop,41.88641,-87.6186,Entire home/apt,133,32,4,2023-12-01,0.09,19,154,2,NA
41748592,Condo in Chicago · 1 bedroom · 1 bed · 1 private bath,202878032,Ade And J Shuntay,NA,South Shore,41.76606,-87.57004,Private room,52,35,0,NA,NA,4,179,0,NA
42114303,Loft in Chicago · ★3.33 · 1 bedroom · 1 bed · 1 private bath,284826362,Cossy,NA,Loop,41.87061,-87.62391,Private room,NA,32,3,2020-04-26,0.07,3,0,0,R19000039355
41756352,Rental unit in Chicago · ★4.0 · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,128,32,5,2023-01-07,0.11,643,289,1,32+ Days Listing
42115574,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,100,32,0,NA,NA,643,360,0,32+ Days Listing
41756368,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,151,32,0,NA,NA,643,282,0,32+ Days Listing
41756386,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.886064,-87.624718,Entire home/apt,191,32,1,2023-03-20,0.11,643,350,1,32+ Days Listing
42122222,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.87879,-87.70292,Private room,45,1125,1,2020-03-01,0.02,7,256,0,City Registration Pending
42122291,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.87681,-87.70435,Private room,39,1125,0,NA,NA,7,256,0,City Registration Pending
42122343,Rental unit in Chicago · 1 bedroom · 1 bed · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.87759,-87.70423,Private room,39,1125,0,NA,NA,7,256,0,City Registration Pending
42142600,Rental unit in Chicago · ★4.99 · 2 bedrooms · 3 beds · 1 bath,334377630,Ginger,NA,Avondale,41.93712,-87.70032,Entire home/apt,129,2,171,2023-11-28,3.7,1,319,29,R19000041298
41784722,Rental unit in Chicago · ★4.98 · 4 bedrooms · 6 beds · 2 baths,330133644,Sherry,NA,Grand Boulevard,41.80568,-87.62329,Entire home/apt,182,3,111,2023-12-04,2.36,1,166,27,R22000077564
41789012,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,175,32,2,2022-03-07,0.07,643,339,0,32+ Days Listing
42156774,Rental unit in Chicago · ★4.89 · 2 bedrooms · 3 beds · 1 bath,334531460,Ryan & Ariana,NA,Logan Square,41.927926,-87.701775,Entire home/apt,75,1,135,2023-12-12,2.93,1,356,27,R21000075585
41792005,Guest suite in Chicago · ★4.95 · Studio · 2 beds · 1 bath,47056445,Andy,NA,South Shore,41.76262,-87.58601,Entire home/apt,37,11,21,2023-09-20,0.46,9,132,5,R20000055861
42181134,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,386009,Christopher,NA,Lake View,41.93412,-87.66351,Entire home/apt,374,32,19,2022-06-21,0.41,2,0,0,R20000053659
41799036,Home in Chicago · ★5.0 · Studio · 1 bed · 1 private bath,19403802,Fenesha,NA,Calumet Heights,41.73161,-87.57861,Private room,99,2,3,2023-10-23,0.06,1,84,1,R20000054742
41805167,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,87,32,0,NA,NA,643,362,0,32+ Days Listing
42403118,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.9051115,-87.62785489999999,Entire home/apt,95,32,1,2020-05-31,0.02,643,337,0,32+ Days Listing
42181422,Condo in Chicago · ★4.81 · 2 bedrooms · 2 beds · 2 shared baths,48345036,Richard,NA,Lake View,41.94017,-87.6513,Private room,129,2,57,2023-11-14,1.3,2,155,19,R22000081208
42195424,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.886064,-87.624718,Entire home/apt,126,32,2,2021-02-18,0.05,643,327,0,32+ Days Listing
42197468,Condo in Chicago · ★4.87 · 2 bedrooms · 2 beds · 1 bath,324882900,Jasmine,NA,Grand Boulevard,41.8111,-87.61451,Entire home/apt,105,2,112,2023-12-10,2.84,1,0,34,R22000078719
42414675,Rental unit in Chicago · ★4.85 · 3 bedrooms · 5 beds · 1 bath,10837582,Dw,NA,West Town,41.907,-87.67636,Entire home/apt,151,2,117,2023-11-25,2.54,3,43,34,R19000050618
42426693,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.88558099999999,-87.6257005,Entire home/apt,153,32,2,2023-09-11,0.05,643,342,1,32+ Days Listing
42199778,Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,335071238,Ann,NA,Near West Side,41.88434,-87.646,Entire home/apt,650,32,5,2021-09-20,0.11,1,0,0,City registration pending
42427579,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,193,32,0,NA,NA,643,116,0,32+ Days Listing
42201555,Rental unit in Chicago · ★4.33 · 3 bedrooms · 3 beds · 2 baths,209564,Ami,NA,Logan Square,41.91534423828125,-87.67046356201172,Entire home/apt,NA,32,3,2023-10-07,0.16,6,0,2,NA
42427889,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,156,32,1,2021-01-06,0.03,643,279,0,32+ Days Listing
42427971,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,200,32,0,NA,NA,643,103,0,32+ Days Listing
42428071,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.896218,-87.625711,Entire home/apt,123,32,1,2023-03-12,0.11,643,300,1,32+ Days Listing
42213121,Condo in Chicago · ★4.66 · 1 bedroom · 2 beds · 1 bath,260808183,Julian,NA,Near North Side,41.90033,-87.62491,Entire home/apt,72,2,155,2023-12-14,3.32,2,357,46,R22000078584
42234877,Rental unit in Chicago · 1 bedroom · 2 beds · 2 shared baths,317530111,Rolan & Bill,NA,East Garfield Park,41.87879,-87.70249,Private room,49,1125,1,2020-03-15,0.02,7,256,0,Registration number pending
42450317,Guest suite in Chicago · ★4.65 · 2 bedrooms · 2 beds · 1 bath,105147142,Tuan,NA,Jefferson Park,41.97433,-87.77843,Entire home/apt,NA,2,34,2022-11-21,0.73,5,0,0,R21000072221
42251978,Condo in Chicago · ★5.0 · 1 bedroom · 3 beds · 1 private bath,49660951,Antonio,NA,East Garfield Park,41.87376,-87.69688,Private room,NA,1,20,2022-08-27,0.43,1,0,0,R20000056757
42455100,Rental unit in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,78111379,Tina,NA,Bridgeport,41.84003,-87.64423,Entire home/apt,95,3,85,2023-11-25,2.78,1,0,31,R21000064353
42471401,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 bath,327103193,Jorge,NA,South Chicago,41.74449,-87.54586,Private room,16,32,4,2023-05-29,0.11,14,55,1,R2 000 0052208
42276669,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 2 baths,5228189,Matthew,NA,Logan Square,41.92304,-87.69592,Entire home/apt,89,1,143,2023-11-26,3.28,24,356,42,R23000100625
42279886,Rental unit in Chicago · ★4.68 · 1 bedroom · 3 beds · 1 bath,23612069,Tj,NA,Near North Side,41.90697,-87.63507,Entire home/apt,79,32,142,2023-10-08,3.23,14,90,28,R18000049021
42281026,Condo in Chicago · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,194587024,Gigi,NA,Near West Side,41.88339,-87.67777,Entire home/apt,290,10,11,2023-05-24,0.24,2,89,1,R19000049575
42508017,Rental unit in Chicago · ★4.0 · 1 bedroom · 1 bed · 1 bath,73423516,Nicole,NA,Kenwood,41.81413,-87.59709,Entire home/apt,82,30,4,2022-05-21,0.13,1,362,0,R17000014427
42309994,Condo in Chicago · ★4.87 · 3 bedrooms · 4 beds · 2 baths,336313231,Kai,NA,Grand Boulevard,41.81852,-87.61839,Entire home/apt,252,2,123,2023-11-27,2.69,3,77,31,R21000061826
42509731,Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,325951020,Walter,NA,North Center,41.94585,-87.68493,Entire home/apt,130,2,32,2023-12-11,1.89,1,0,23,R22000080979
42514649,Serviced apartment in Chicago · ★4.80 · 1 bedroom · 2 beds · 1 bath,53964832,Jonathan,NA,Lincoln Park,41.92909,-87.64297,Entire home/apt,273,3,50,2023-08-07,1.09,22,295,4,2718818
42315805,Rental unit in Chicago · ★4.61 · 1 bedroom · 1 bed · 1 bath,327103193,Jorge,NA,South Chicago,41.7426,-87.54632,Private room,20,32,18,2023-02-25,0.43,14,67,1,R2 000 0052208
42534378,Rental unit in Chicago · ★5.0 · Studio · 1 bed · 1 bath,262499958,Jake,NA,Loop,41.88455,-87.62392,Entire home/apt,NA,3,18,2023-07-29,0.53,4,0,2,R19010052900
42322642,Condo in Chicago · ★4.50 · 1 bedroom · 1 bath,336504529,Don,NA,Woodlawn,41.78433,-87.60939,Private room,NA,32,10,2020-08-04,0.22,7,0,0,R18000033680
42536970,Rental unit in Chicago · 3 bedrooms · 3 beds · 3 baths,218800805,Chicago Condo,NA,Near North Side,41.89361,-87.61853,Entire home/apt,NA,32,2,2020-11-29,0.05,7,0,0,3425799
42557661,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,NA,Loop,41.8860812,-87.63422229999998,Entire home/apt,202,32,2,2022-03-12,0.08,643,358,0,32+ Days Listing
42324385,Condo in Chicago · ★4.36 · 1 bedroom · 1 shared bath,336504529,Don,NA,Woodlawn,41.78443,-87.60584,Private room,NA,32,14,2020-09-24,0.3,7,0,0,R18000033680
42325084,Condo in Chicago · ★4.29 · 1 bedroom · 2 beds · 1 shared bath,336504529,Don,NA,Woodlawn,41.78448,-87.60421,Private room,NA,32,7,2020-07-12,0.15,7,0,0,R18000033680
42325585,Condo in Chicago · ★4.53 · 1 bedroom · 1 shared bath,336504529,Don,NA,Woodlawn,41.785,-87.60383,Private room,NA,32,15,2020-09-06,0.33,7,0,0,R18000033680
42566678,Boutique hotel in Chicago · ★5.0 · Studio · 1 bed · 1 private bath,317101665,The Robey Hotel,NA,West Town,41.90988,-87.67715,Private room,170,1,11,2022-01-01,0.27,10,365,0,2458680
42348297,Rental unit in Chicago · ★4.91 · Studio · 1 bed · 1 bath,100782278,Chicago Furnished,NA,Bridgeport,41.83385,-87.65168,Entire home/apt,99,32,11,2023-09-23,0.24,34,364,3,City registration pending
